WKT;route_short_name;route_long_name;direction_id;trip_headsign;headsign;trip_id;stop_sequence;stop_name
"MULTIPOINT (-118.47972420000001 34.0097645)";3;Montana Ave - Lincoln Blvd;0;Line 3 5th & Arizona Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 5th & Arizona Only;581223;41;Lincoln Nb & Pearl Fs
"MULTIPOINT (-118.4833926 34.0121291)";3;Montana Ave - Lincoln Blvd;0;Line 3 5th & Arizona Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 5th & Arizona Only;581223;42;Pico Wb & Lincoln Fs
"MULTIPOINT (-118.4849456 34.0112497)";3;Montana Ave - Lincoln Blvd;0;Line 3 5th & Arizona Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 5th & Arizona Only;581223;43;Pico Wb & 6Th Ns
"MULTIPOINT (-118.4875629 34.0099861)";3;Montana Ave - Lincoln Blvd;0;Line 3 5th & Arizona Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 5th & Arizona Only;581223;44;4Th Nb & Pico Fs
"MULTIPOINT (-118.4922701 34.0140931)";3;Montana Ave - Lincoln Blvd;0;Line 3 5th & Arizona Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 5th & Arizona Only;581223;45;4Th Nb & Colorado Fs
"MULTIPOINT (-118.4933625 34.0150203)";3;Montana Ave - Lincoln Blvd;0;Line 3 5th & Arizona Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 5th & Arizona Only;581223;46;4Th Nb & Broadway Ns
"MULTIPOINT (-118.4949244 34.0163321)";3;Montana Ave - Lincoln Blvd;0;Line 3 5th & Arizona Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 5th & Arizona Only;581223;47;4Th Nb & Santa Monica Ns
"MULTIPOINT (-118.4959582 34.0183416)";3;Montana Ave - Lincoln Blvd;0;Line 3 5th & Arizona Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 5th & Arizona Only;581223;48;Arizona Eb & 5Th Ns
"MULTIPOINT (-118.37639950000001 33.9295298)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;1;Green Line Station
"MULTIPOINT (-118.378303 33.9312562)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;2;Aviation Nb & Imperial Fs
"MULTIPOINT (-118.3783473 33.9342428)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;3;Aviation Nb & 111Th Ns
"MULTIPOINT (-118.3783719 33.9417635)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;4;Aviation Nb & 104Th Ns
"MULTIPOINT (-118.3791431 33.9455989)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;5;Century Wb & Aviaton Fs
"MULTIPOINT (-118.3815869 33.945535)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;6;Century Wb & International Ns
"MULTIPOINT (-118.3858989 33.9463651)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;7;Airport Nb & Century Fs
"MULTIPOINT (-118.3871097 33.9492696)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;8;96Th Wb & Airport Fs
"MULTIPOINT (-118.392147 33.9490648)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;9;Lax Transit Center Bay 12
"MULTIPOINT (-118.3957186 33.9488192)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;10;96Th Wb & Sepulveda Ns
"MULTIPOINT (-118.39608870000001 33.9543248)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;11;Sepulveda Nb & Westchester Pkwy Ns
"MULTIPOINT (-118.396134 33.9576277)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;12;Sepulveda Nb & La Tijera Fs
"MULTIPOINT (-118.3966654 33.9599376)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;13;Manchester Wb & Sepulveda Fs
"MULTIPOINT (-118.4006292 33.95991)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;14;Manchester Wb & Kentwood Fs
"MULTIPOINT (-118.4041542 33.9599042)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;15;Manchester Wb & Emerson Ns
"MULTIPOINT (-118.4096164 33.959877)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;16;Manchester Wb & Mc Connell Ns
"MULTIPOINT (-118.413385 33.9598787)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;17;Manchester Wb & Georgetown Ns
"MULTIPOINT (-118.4170006 33.959867)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;18;Manchester Wb & Loyola Fs
"MULTIPOINT (-118.4191053 33.9598489)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;19;Manchester Wb & Lincoln Ns
"MULTIPOINT (-118.4214207 33.9624851)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;20;Lincoln Nb & 83Rd Ns
"MULTIPOINT (-118.4240941 33.9654079)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;21;Lincoln Nb & Lmu Dr Ns
"MULTIPOINT (-118.42754840000001 33.9680181)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;22;Lincoln Nb & Bluff Creek Fs
"MULTIPOINT (-118.4303462 33.9725497)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;23;Lincoln Nb & Jefferson Fs
"MULTIPOINT (-118.4367815 33.9788171)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;24;Lincoln Nb & Fiji Fs
"MULTIPOINT (-118.4392156 33.9808945)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;25;Lincoln Nb & Mindanao Fs
"MULTIPOINT (-118.4407421 33.9823976)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;26;Lincoln Nb & Bali Ns
"MULTIPOINT (-118.4435297 33.9859493)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;27;Lincoln Nb & Maxella Fs
"MULTIPOINT (-118.4480016 33.9907719)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;28;Lincoln Nb & Washington Bl (Ven) Fs
"MULTIPOINT (-118.4492662 33.9922887)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;29;Lincoln Nb & Zanja Ns
"MULTIPOINT (-118.4522767 33.993907)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;30;Lincoln Nb & Venice Ns
"MULTIPOINT (-118.4546739 33.9950728)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;31;Lincoln Nb & Victoria Ns
"MULTIPOINT (-118.45727220000001 33.996357)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;32;Lincoln Nb & Superba Ns
"MULTIPOINT (-118.4589645 33.9971331)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;33;Lincoln Nb & Palms Ns
"MULTIPOINT (-118.46066930000001 33.9979466)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;34;Lincoln Nb & California (Ven) Ns
"MULTIPOINT (-118.462275 33.9987317)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;35;Lincoln Nb & Lake Ns
"MULTIPOINT (-118.4651056 34.0000995)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;36;Lincoln Nb & Sunset Ns
"MULTIPOINT (-118.4673909 34.0011872)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;37;Lincoln Nb & Rose Ns
"MULTIPOINT (-118.4709192 34.00304)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;38;Lincoln Nb & Marine Ns
"MULTIPOINT (-118.47373020000001 34.0051025)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;39;Lincoln Nb & Ashland Fs
"MULTIPOINT (-118.4760378 34.0068303)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;40;Lincoln Nb & Ocean Park Ns
"MULTIPOINT (-118.47972420000001 34.0097645)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;41;Lincoln Nb & Pearl Fs
"MULTIPOINT (-118.4833926 34.0121291)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;42;Pico Wb & Lincoln Fs
"MULTIPOINT (-118.4849456 34.0112497)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;43;Pico Wb & 6Th Ns
"MULTIPOINT (-118.4875629 34.0099861)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;44;4Th Nb & Pico Fs
"MULTIPOINT (-118.4922701 34.0140931)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;45;4Th Nb & Colorado Fs
"MULTIPOINT (-118.4933625 34.0150203)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;46;4Th Nb & Broadway Ns
"MULTIPOINT (-118.4949244 34.0163321)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;47;4Th Nb & Santa Monica Ns
"MULTIPOINT (-118.496885 34.0179525)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;48;4Th Nb & Arizona Fs
"MULTIPOINT (-118.4980961 34.0190539)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;49;4Th Nb & Wilshire Ns
"MULTIPOINT (-118.49653840000001 34.0203919)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;50;Wilshire Eb & 6Th Ns
"MULTIPOINT (-118.4946763 34.0224062)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;51;Lincoln Nb & Wilshire Fs
"MULTIPOINT (-118.4963265 34.0237392)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;52;Lincoln Nb & California (Sm) Fs
"MULTIPOINT (-118.4979 34.025108)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;53;Lincoln Nb & Washington (Sm) Fs
"MULTIPOINT (-118.4994552 34.0264459)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;54;Lincoln Nb & Idaho Fs
"MULTIPOINT (-118.5007085 34.027403)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;55;Lincoln Nb & Montana Ns
"MULTIPOINT (-118.49776110000001 34.030026)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;56;Montana Eb & 11Th Fs
"MULTIPOINT (-118.49588780000001 34.031547)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;57;Montana Eb & Euclid Fs
"MULTIPOINT (-118.494009 34.0330736)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;58;Montana Eb & 15Th Fs
"MULTIPOINT (-118.4921119 34.0345998)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;59;Montana Eb & 17Th Fs
"MULTIPOINT (-118.4896789 34.0365878)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;60;Montana Eb & 20Th Ns
"MULTIPOINT (-118.4877218 34.0382425)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;61;Montana Eb & 22Nd Ns
"MULTIPOINT (-118.4853406 34.0400863)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;62;Montana Eb & 24Th Fs
"MULTIPOINT (-118.483579 34.0415294)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;63;Montana Eb & 26Th Fs
"MULTIPOINT (-118.4820033 34.042817)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;64;Montana Eb & Harvard Ns
"MULTIPOINT (-118.4801527 34.044346)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;65;Montana Eb & Stanford Ns
"MULTIPOINT (-118.4780286 34.0462454)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;66;Montana Eb & Centinela Ns
"MULTIPOINT (-118.4755325 34.0480822)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;67;Montana Eb & Amherst Ns
"MULTIPOINT (-118.4738928 34.0493351)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;68;Montana Eb & Gretna Green Ns
"MULTIPOINT (-118.4722823 34.0507176)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;69;Montana Eb & Bundy Fs
"MULTIPOINT (-118.4700608 34.0524771)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;70;Montana Eb & San Vicente Ns
"MULTIPOINT (-118.4664908 34.0536148)";3;Montana Ave - Lincoln Blvd;0;Line 3 Gorham & San Vicente Only;3 - Montana Ave - Lincoln Blvd - 0 - Line 3 Gorham & San Vicente Only;585105;71;Gorham Wb & San Vicente Ns
"MULTIPOINT (-118.37639950000001 33.9295298)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;1;Green Line Station
"MULTIPOINT (-118.378303 33.9312562)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;2;Aviation Nb & Imperial Fs
"MULTIPOINT (-118.3783473 33.9342428)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;3;Aviation Nb & 111Th Ns
"MULTIPOINT (-118.3783719 33.9417635)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;4;Aviation Nb & 104Th Ns
"MULTIPOINT (-118.3791431 33.9455989)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;5;Century Wb & Aviaton Fs
"MULTIPOINT (-118.3815869 33.945535)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;6;Century Wb & International Ns
"MULTIPOINT (-118.3858989 33.9463651)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;7;Airport Nb & Century Fs
"MULTIPOINT (-118.3871097 33.9492696)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;8;96Th Wb & Airport Fs
"MULTIPOINT (-118.392147 33.9490648)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;9;Lax Transit Center Bay 12
"MULTIPOINT (-118.3957186 33.9488192)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;10;96Th Wb & Sepulveda Ns
"MULTIPOINT (-118.39608870000001 33.9543248)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;11;Sepulveda Nb & Westchester Pkwy Ns
"MULTIPOINT (-118.396134 33.9576277)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;12;Sepulveda Nb & La Tijera Fs
"MULTIPOINT (-118.3966654 33.9599376)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;13;Manchester Wb & Sepulveda Fs
"MULTIPOINT (-118.4006292 33.95991)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;14;Manchester Wb & Kentwood Fs
"MULTIPOINT (-118.4041542 33.9599042)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;15;Manchester Wb & Emerson Ns
"MULTIPOINT (-118.4096164 33.959877)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;16;Manchester Wb & Mc Connell Ns
"MULTIPOINT (-118.413385 33.9598787)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;17;Manchester Wb & Georgetown Ns
"MULTIPOINT (-118.4170006 33.959867)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;18;Manchester Wb & Loyola Fs
"MULTIPOINT (-118.4191053 33.9598489)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;19;Manchester Wb & Lincoln Ns
"MULTIPOINT (-118.4214207 33.9624851)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;20;Lincoln Nb & 83Rd Ns
"MULTIPOINT (-118.4240941 33.9654079)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;21;Lincoln Nb & Lmu Dr Ns
"MULTIPOINT (-118.42754840000001 33.9680181)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;22;Lincoln Nb & Bluff Creek Fs
"MULTIPOINT (-118.4303462 33.9725497)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;23;Lincoln Nb & Jefferson Fs
"MULTIPOINT (-118.4367815 33.9788171)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;24;Lincoln Nb & Fiji Fs
"MULTIPOINT (-118.4392156 33.9808945)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;25;Lincoln Nb & Mindanao Fs
"MULTIPOINT (-118.4407421 33.9823976)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;26;Lincoln Nb & Bali Ns
"MULTIPOINT (-118.4435297 33.9859493)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;27;Lincoln Nb & Maxella Fs
"MULTIPOINT (-118.4480016 33.9907719)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;28;Lincoln Nb & Washington Bl (Ven) Fs
"MULTIPOINT (-118.4492662 33.9922887)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;29;Lincoln Nb & Zanja Ns
"MULTIPOINT (-118.4522767 33.993907)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;30;Lincoln Nb & Venice Ns
"MULTIPOINT (-118.4546739 33.9950728)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;31;Lincoln Nb & Victoria Ns
"MULTIPOINT (-118.45727220000001 33.996357)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;32;Lincoln Nb & Superba Ns
"MULTIPOINT (-118.4589645 33.9971331)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;33;Lincoln Nb & Palms Ns
"MULTIPOINT (-118.46066930000001 33.9979466)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;34;Lincoln Nb & California (Ven) Ns
"MULTIPOINT (-118.462275 33.9987317)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;35;Lincoln Nb & Lake Ns
"MULTIPOINT (-118.4651056 34.0000995)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;36;Lincoln Nb & Sunset Ns
"MULTIPOINT (-118.4673909 34.0011872)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;37;Lincoln Nb & Rose Ns
"MULTIPOINT (-118.4709192 34.00304)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;38;Lincoln Nb & Marine Ns
"MULTIPOINT (-118.47373020000001 34.0051025)";3;Montana Ave - Lincoln Blvd;0;UCLA;3 - Montana Ave - Lincoln Blvd - 0 - UCLA;581222;39;Lincoln Nb & Ashland Fs
