WKT;route_short_name;route_long_name;direction_id;trip_headsign;headsign;trip_id;stop_sequence;stop_name
"MULTIPOINT (-118.494933 34.0166693)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;32;Santa Monica Eb & 4Th Fs
"MULTIPOINT (-118.494933 34.0166693)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;32;Santa Monica Eb & 4Th Fs
"MULTIPOINT (-118.4452312 34.0654335)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580505;32;Westwood Plaza Nb & J Stein Eye Fs
"MULTIPOINT (-118.4452665 34.0635232)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580773;32;Westwood Nb & Le Conte Ns
"MULTIPOINT (-118.4839319 34.025465)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;32;Santa Monica Eb & 16Th Ns
"MULTIPOINT (-118.4672936 34.0386819)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;33;Santa Monica Eb & Centinela Fs
"MULTIPOINT (-118.4672936 34.0386819)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;33;Santa Monica Eb & Centinela Fs
"MULTIPOINT (-118.4839319 34.025465)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;33;Santa Monica Eb & 16Th Ns
"MULTIPOINT (-118.4934227 34.0178414)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;33;Santa Monica Eb & 6Th Ns
"MULTIPOINT (-118.4934227 34.0178414)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;33;Santa Monica Eb & 6Th Ns
"MULTIPOINT (-118.4403651 34.0689551)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580505;33;Charles E Young Term A
"MULTIPOINT (-118.442728 34.063671)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580773;33;Le Conte Eb & Tiverton Ns
"MULTIPOINT (-118.4820408 34.0270282)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;33;Santa Monica Eb & 18Th Ns
"MULTIPOINT (-118.4655439 34.0395065)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;34;Santa Monica Eb & Wellesley Ns
"MULTIPOINT (-118.4655439 34.0395065)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;34;Santa Monica Eb & Wellesley Ns
"MULTIPOINT (-118.4820408 34.0270282)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;34;Santa Monica Eb & 18Th Ns
"MULTIPOINT (-118.49153680000001 34.0193168)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;34;Santa Monica Eb & Lincoln Ns
"MULTIPOINT (-118.49153680000001 34.0193168)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;34;Santa Monica Eb & Lincoln Ns
"MULTIPOINT (-118.4409036 34.0645011)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580773;34;Hilgard Nb & Le Conte Fs
"MULTIPOINT (-118.4797747 34.0290577)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;34;Santa Monica Eb & 20Th Fs
"MULTIPOINT (-118.4634234 34.0403836)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;35;Santa Monica Eb & Bundy Ns
"MULTIPOINT (-118.4634234 34.0403836)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;35;Santa Monica Eb & Bundy Ns
"MULTIPOINT (-118.4797747 34.0290577)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;35;Santa Monica Eb & 20Th Fs
"MULTIPOINT (-118.4886934 34.0215978)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;35;Santa Monica Eb & 11Th Ns
"MULTIPOINT (-118.4886934 34.0215978)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;35;Santa Monica Eb & 11Th Ns
"MULTIPOINT (-118.4396655 34.0664399)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580773;35;Hilgard Nb & Manning Ave Ns
"MULTIPOINT (-118.4780658 34.0301831)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;35;Santa Monica Eb & 22Nd Fs
"MULTIPOINT (-118.4614769 34.0412411)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;36;Santa Monica Eb & Brockton Ns
"MULTIPOINT (-118.4614769 34.0412411)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;36;Santa Monica Eb & Brockton Ns
"MULTIPOINT (-118.4780658 34.0301831)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;36;Santa Monica Eb & 22Nd Fs
"MULTIPOINT (-118.4859055 34.0238373)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;36;Santa Monica Eb & 14Th Ns
"MULTIPOINT (-118.4859055 34.0238373)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;36;Santa Monica Eb & 14Th Ns
"MULTIPOINT (-118.4389286 34.0694032)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580773;36;Hilgard Nb & Westholme Ns
"MULTIPOINT (-118.4766338 34.0313688)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;36;Santa Monica Eb & Cloverfield Fs
"MULTIPOINT (-118.45928 34.042231)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;37;Santa Monica Eb & Westgate Ns
"MULTIPOINT (-118.45928 34.042231)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;37;Santa Monica Eb & Westgate Ns
"MULTIPOINT (-118.4766338 34.0313688)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;37;Santa Monica Eb & Cloverfield Fs
"MULTIPOINT (-118.4839319 34.025465)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;37;Santa Monica Eb & 16Th Ns
"MULTIPOINT (-118.4839319 34.025465)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;37;Santa Monica Eb & 16Th Ns
"MULTIPOINT (-118.4385593 34.0710292)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580773;37;Ucla Terminal
"MULTIPOINT (-118.4744153 34.0331431)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;37;Santa Monica Eb & 26Th Ns
"MULTIPOINT (-118.4561394 34.0436241)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;38;Santa Monica Eb & Barrington Ns
"MULTIPOINT (-118.4561394 34.0436241)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;38;Santa Monica Eb & Barrington Ns
"MULTIPOINT (-118.4744153 34.0331431)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;38;Santa Monica Eb & 26Th Ns
"MULTIPOINT (-118.4820408 34.0270282)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;38;Santa Monica Eb & 18Th Ns
"MULTIPOINT (-118.4820408 34.0270282)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;38;Santa Monica Eb & 18Th Ns
"MULTIPOINT (-118.47116370000001 34.0357233)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;38;Santa Monica Eb & Yale Fs
"MULTIPOINT (-118.4535594 34.0447942)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;39;Santa Monica Eb & Federal Fs
"MULTIPOINT (-118.4535594 34.0447942)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;39;Santa Monica Eb & Federal Fs
"MULTIPOINT (-118.47116370000001 34.0357233)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;39;Santa Monica Eb & Yale Fs
"MULTIPOINT (-118.4797747 34.0290577)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;39;Santa Monica Eb & 20Th Fs
"MULTIPOINT (-118.4797747 34.0290577)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;39;Santa Monica Eb & 20Th Fs
"MULTIPOINT (-118.4696263 34.0369583)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;39;Santa Monica Eb & Berkeley Ns
"MULTIPOINT (-118.4496966 34.0460356)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;40;Santa Monica Eb & Corinth Ns
"MULTIPOINT (-118.4496966 34.0460356)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;40;Santa Monica Eb & Corinth Ns
"MULTIPOINT (-118.4696263 34.0369583)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;40;Santa Monica Eb & Berkeley Ns
"MULTIPOINT (-118.4780658 34.0301831)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;40;Santa Monica Eb & 22Nd Fs
"MULTIPOINT (-118.4780658 34.0301831)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;40;Santa Monica Eb & 22Nd Fs
"MULTIPOINT (-118.4672936 34.0386819)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;40;Santa Monica Eb & Centinela Fs
"MULTIPOINT (-118.4485388 34.0463911)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;41;Santa Monica Eb & Sawtelle Ns
"MULTIPOINT (-118.4485388 34.0463911)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;41;Santa Monica Eb & Sawtelle Ns
"MULTIPOINT (-118.4672936 34.0386819)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;41;Santa Monica Eb & Centinela Fs
"MULTIPOINT (-118.4766338 34.0313688)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;41;Santa Monica Eb & Cloverfield Fs
"MULTIPOINT (-118.4766338 34.0313688)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;41;Santa Monica Eb & Cloverfield Fs
"MULTIPOINT (-118.4655439 34.0395065)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;41;Santa Monica Eb & Wellesley Ns
"MULTIPOINT (-118.4435225 34.0477089)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;42;Santa Monica Eb & Sepulveda Fs
"MULTIPOINT (-118.4435225 34.0477089)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;42;Santa Monica Eb & Sepulveda Fs
"MULTIPOINT (-118.4655439 34.0395065)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;42;Santa Monica Eb & Wellesley Ns
"MULTIPOINT (-118.4744153 34.0331431)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;42;Santa Monica Eb & 26Th Ns
"MULTIPOINT (-118.4744153 34.0331431)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;42;Santa Monica Eb & 26Th Ns
"MULTIPOINT (-118.4634234 34.0403836)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;42;Santa Monica Eb & Bundy Ns
"MULTIPOINT (-118.4402166 34.0486207)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;43;Santa Monica Eb & Veteran Ns
"MULTIPOINT (-118.4402166 34.0486207)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;43;Santa Monica Eb & Veteran Ns
"MULTIPOINT (-118.4634234 34.0403836)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;43;Santa Monica Eb & Bundy Ns
"MULTIPOINT (-118.47116370000001 34.0357233)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;43;Santa Monica Eb & Yale Fs
"MULTIPOINT (-118.47116370000001 34.0357233)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;43;Santa Monica Eb & Yale Fs
"MULTIPOINT (-118.4614769 34.0412411)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;43;Santa Monica Eb & Brockton Ns
"MULTIPOINT (-118.4372836 34.0503072)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;44;Westwood Nb & Santa Monica Fs
"MULTIPOINT (-118.4372836 34.0503072)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;44;Westwood Nb & Santa Monica Fs
"MULTIPOINT (-118.4614769 34.0412411)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;44;Santa Monica Eb & Brockton Ns
"MULTIPOINT (-118.4696263 34.0369583)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;44;Santa Monica Eb & Berkeley Ns
"MULTIPOINT (-118.4696263 34.0369583)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;44;Santa Monica Eb & Berkeley Ns
"MULTIPOINT (-118.45928 34.042231)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;44;Santa Monica Eb & Westgate Ns
"MULTIPOINT (-118.4385133 34.0517224)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;45;Westwood Nb & Massachusetts Ns
"MULTIPOINT (-118.4385133 34.0517224)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;45;Westwood Nb & Massachusetts Ns
"MULTIPOINT (-118.45928 34.042231)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;45;Santa Monica Eb & Westgate Ns
"MULTIPOINT (-118.4672936 34.0386819)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;45;Santa Monica Eb & Centinela Fs
"MULTIPOINT (-118.4672936 34.0386819)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;45;Santa Monica Eb & Centinela Fs
"MULTIPOINT (-118.4561394 34.0436241)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;45;Santa Monica Eb & Barrington Ns
"MULTIPOINT (-118.4404794 34.0539791)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;46;Westwood Nb & Ohio Ns
"MULTIPOINT (-118.4404794 34.0539791)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;46;Westwood Nb & Ohio Ns
"MULTIPOINT (-118.4561394 34.0436241)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;46;Santa Monica Eb & Barrington Ns
"MULTIPOINT (-118.4655439 34.0395065)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;46;Santa Monica Eb & Wellesley Ns
"MULTIPOINT (-118.4655439 34.0395065)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;46;Santa Monica Eb & Wellesley Ns
"MULTIPOINT (-118.4535594 34.0447942)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;46;Santa Monica Eb & Federal Fs
"MULTIPOINT (-118.4420348 34.0559544)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;47;Westwood Nb & Rochester Ns
"MULTIPOINT (-118.4420348 34.0559544)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;47;Westwood Nb & Rochester Ns
"MULTIPOINT (-118.4535594 34.0447942)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;47;Santa Monica Eb & Federal Fs
"MULTIPOINT (-118.4634234 34.0403836)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;47;Santa Monica Eb & Bundy Ns
"MULTIPOINT (-118.4634234 34.0403836)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;47;Santa Monica Eb & Bundy Ns
"MULTIPOINT (-118.4496966 34.0460356)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;47;Santa Monica Eb & Corinth Ns
"MULTIPOINT (-118.4435759 34.058562)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;48;Westwood Nb & Wilshire Ns
"MULTIPOINT (-118.4435759 34.058562)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;48;Westwood Nb & Wilshire Ns
"MULTIPOINT (-118.4496966 34.0460356)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;48;Santa Monica Eb & Corinth Ns
"MULTIPOINT (-118.4614769 34.0412411)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;48;Santa Monica Eb & Brockton Ns
"MULTIPOINT (-118.4614769 34.0412411)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;48;Santa Monica Eb & Brockton Ns
"MULTIPOINT (-118.4485388 34.0463911)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;48;Santa Monica Eb & Sawtelle Ns
"MULTIPOINT (-118.4443707 34.0594547)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;49;Westwood Nb & Lindbrook Ns
"MULTIPOINT (-118.4443707 34.0594547)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;49;Westwood Nb & Lindbrook Ns
"MULTIPOINT (-118.4485388 34.0463911)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;49;Santa Monica Eb & Sawtelle Ns
"MULTIPOINT (-118.45928 34.042231)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;49;Santa Monica Eb & Westgate Ns
"MULTIPOINT (-118.45928 34.042231)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;49;Santa Monica Eb & Westgate Ns
"MULTIPOINT (-118.4435225 34.0477089)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;49;Santa Monica Eb & Sepulveda Fs
"MULTIPOINT (-118.4454066 34.0624205)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;50;Westwood Nb & Weyburn Ns
"MULTIPOINT (-118.4454066 34.0624205)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;50;Westwood Nb & Weyburn Ns
"MULTIPOINT (-118.4435225 34.0477089)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;50;Santa Monica Eb & Sepulveda Fs
"MULTIPOINT (-118.4561394 34.0436241)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;50;Santa Monica Eb & Barrington Ns
"MULTIPOINT (-118.4561394 34.0436241)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;50;Santa Monica Eb & Barrington Ns
"MULTIPOINT (-118.4402166 34.0486207)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;50;Santa Monica Eb & Veteran Ns
"MULTIPOINT (-118.4452312 34.0654335)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;51;Westwood Plaza Nb & J Stein Eye Fs
"MULTIPOINT (-118.4452665 34.0635232)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580760;51;Westwood Nb & Le Conte Ns
"MULTIPOINT (-118.4402166 34.0486207)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580512;51;Santa Monica Eb & Veteran Ns
"MULTIPOINT (-118.4535594 34.0447942)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580759;51;Santa Monica Eb & Federal Fs
"MULTIPOINT (-118.4535594 34.0447942)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580761;51;Santa Monica Eb & Federal Fs
"MULTIPOINT (-118.4372836 34.0503072)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580509;51;Westwood Nb & Santa Monica Fs
"MULTIPOINT (-118.4403651 34.0689551)";1;Santa Monica Blvd - Ucla;0;Line 1 UCLA;1 - Santa Monica Blvd - Ucla - 0 - Line 1 UCLA;580506;52;Charles E Young Term A
